Date,Store_Number,Store_Name,Address,City,Zip_Code,County_Number,County,Category,Category_Name,Vendor_Number,Vendor_Name,Item_Number,Item_Description,Pack,Bottle_Volume_(ml),State_Bottle_Cost,State_Bottle_Retail,Bottles_Sold,Sale_(Dollars),Volume_Sold_(Liters),Volume_Sold_(Gallons)
11/13/2013,2543,Hy-Vee Food Store #1 / Ottumwa,1025 NORTH QUINCY AVE,OTTUWMA,52501,90.0,Wapello,1081200.0,CREAM LIQUEURS,461.0,Campari(skyy),68127,Carolan's Irish Cream Liqueur,12,1000,9.77,14.65,2,29.3,2.0,0.53
07/17/2017,2578,Hy-Vee / Charles City,901 Kelly St,Charles City,50616,34.0,FLOYD,1081200.0,Cream Liqueurs,451.0,SERRALLES USA,80296,Kringle Cream,6,750,12.5,18.75,1,112.5,0.75,0.19
12/27/2013,2506,Hy-Vee #1044 / Burlington,3140 AGENCY,BURLINGTON,52601,29.0,Des Moines,1012100.0,CANADIAN WHISKIES,55.0,Sazerac North America,12408,Canadian Ltd Whisky,6,1750,7.94,12.51,12,150.12,21.0,5.55
01/17/2012,2607,Hy-Vee Wine and Spirits / Shenandoah,520 SO FREMONT,SHENANDOAH,51601,73.0,Page,1011200.0,STRAIGHT BOURBON WHISKIES,55.0,Sazerac North America,21594,Ten High,24,375,2.65,3.97,5,19.85,1.88,0.5
12/23/2015,2582,Hy-Vee #2 Food Store / Mason City,551 S ILLINOIS AVE,MASON CITY,50401,17.0,Cerro Gordo,1062200.0,PUERTO RICO & VIRGIN ISLANDS RUM,434.0,Luxco-St Louis,45275,Paramount White Rum Traveler,12,750,4.0,6.0,12,72.0,9.0,2.38
06/06/2016,2662,Hy-Vee Wine & Spirits / Muscatine,"522 Mulberry, Suite A",Muscatine,52761,70.0,Muscatine,1022100.0,TEQUILA,260.0,Diageo Americas,87485,Don Julio Blanco Tequila,6,750,26.99,40.49,2,80.98,1.5,0.4
11/09/2016,3920,Smokin' Joe's #11 Tobacco and Liquor Outlet,1606 Camanche Ave,Clinton,52732,23.0,CLINTON,1062400.0,Spiced Rum,260.0,DIAGEO AMERICAS,43336,Captain Morgan Original Spiced,12,750,9.06,13.59,1,163.08,0.75,0.19
12/15/2015,2665,Hy-Vee / Waukee,1005 E HICKMAN RD,WAUKEE,50263,25.0,Dallas,1031200.0,VODKA FLAVORED,380.0,Phillips Beverage Company,41601,Uv Blue (raspberry) Vodka,12,375,3.45,5.18,4,20.72,1.5,0.4
04/21/2014,2582,Hy-Vee #2 Food Store / Mason City,551 S ILLINOIS AVE,MASON CITY,50401,17.0,Cerro Gordo,1031080.0,VODKA 80 PROOF,297.0,Laird And Company,35914,Five O'clock Vodka,24,375,1.93,2.89,3,8.67,1.12,0.3
11/14/2016,4524,Casey's General Store #1139 / Nora Springs,14 E Congress,Nora Springs,50458,34.0,FLOYD,1062400.0,Spiced Rum,260.0,DIAGEO AMERICAS,43334,Captain Morgan Spiced Rum,24,375,5.0,7.5,12,7.5,4.5,1.18
12/18/2015,2613,Hy-Vee Food Store #1 / Council Bluff,2323 W BROADWAY,COUNCIL BLUFFS,51501,78.0,Pottawattamie,1011100.0,BLENDED WHISKIES,65.0,Jim Beam Brands,24451,Kessler Blend Whiskey Mini,12,500,5.23,7.85,2,15.7,1.0,0.26
03/23/2016,3825,Shop N Save #2 / E 14th,1372 E 14TH ST,DES MOINES,50316,77.0,Polk,1081335.0,RASPBERRY SCHNAPPS,65.0,Jim Beam Brands,82836,Dekuyper Raspberry Pucker,12,750,6.3,9.45,1,9.45,0.75,0.2
05/20/2015,4004,Wal-Mart 4256 / Ames,534 S DUFF AVE,AMES,50010,85.0,Story,1031200.0,VODKA FLAVORED,380.0,Phillips Beverage Company,41360,Uv Pink Lemonade Vodka,12,750,6.5,9.75,12,117.0,9.0,2.38
08/29/2016,3587,Save A Lot  #482,2122 Main St,Keokuk,52632.0,56.0,LEE,1082000.0,Imported Cordials & Liqueurs,259.0,Heaven Hill Brands,65195,Hpnotiq,6,750,9.83,14.75,1,88.5,0.75,0.19
06/04/2012,4137,Fareway Stores #989 / Waukee,200 SE LAUREL ST,WAUKEE,50263,25.0,Dallas,1071100.0,AMERICAN COCKTAILS,395.0,Proximo,58838,Jose Cuervo Authentic Lime Margarita,6,1750,8.2,12.3,18,221.4,31.5,8.32
05/18/2015,3811,Wal-Mart 1431 / Keokuk,300 NORTH PARK DR,KEOKUK,52632,56.0,Lee,1022100.0,TEQUILA,395.0,Proximo,87408,Jose Cuervo Especial Silver,12,750,10.49,15.74,12,188.88,9.0,2.38
06/30/2014,2578,Hy-Vee / Charles City,901 KELLY ST,CHARLES CITY,50616,34.0,Floyd,1081900.0,MISC. AMERICAN CORDIALS & LIQUEURS,434.0,Luxco-St Louis,85606,Paramount Blue Curacao,12,750,3.75,5.63,12,67.56,9.0,2.38
07/01/2014,2614,Hy-Vee #3 Food and Drugstore,1823 E KIMBERLY RD,DAVENPORT,52807,82.0,Scott,1081600.0,WHISKEY LIQUEUR,260.0,Diageo Americas,67266,Yukon Jack Canadian Liqueur,12,750,9.25,13.88,2,27.76,1.5,0.4
01/22/2015,2593,Hy-Vee Food Store / Carroll,905 US HIGHWAY 30 WEST,CARROLL,51401,14.0,Carroll,1031080.0,VODKA 80 PROOF,434.0,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,12,129.12,21.0,5.55
11/12/2014,2637,Hy-Vee #5 / Davenport,2351 W LOCUST,DAVENPORT,52804,82.0,Scott,1041100.0,AMERICAN DRY GINS,55.0,Sazerac North America,29288,Barton Gin,6,1750,6.92,10.38,6,62.28,10.5,2.77
08/24/2016,2614,Hy-Vee #3 Food and Drugstore,1823 E Kimberly Rd,Davenport,52807,82.0,Scott,1062200.0,PUERTO RICO & VIRGIN ISLANDS RUM,434.0,Luxco-St Louis,45274,Paramount White Rum,24,375,2.96,4.44,2,8.88,0.75,0.2
03/04/2013,2548,Hy-Vee Food Store / Altoona,100 8TH STREET SW,ALTOONA,50009,77.0,Polk,1081300.0,PEPPERMINT SCHNAPPS,434.0,Luxco-St Louis,81204,Paramount Peppermint Schnapps,24,375,2.27,3.41,12,40.92,4.5,1.19
10/28/2015,4932,B and B West,3105 HUDSON RD,CEDAR FALLS,50613,7.0,Black Hawk,1011200.0,STRAIGHT BOURBON WHISKIES,461.0,Campari(skyy),22121,Wild Turkey 81,12,750,11.4,17.1,2,34.2,1.5,0.4
11/16/2016,2501,Hy-Vee  #2 / Ames,640 Lincolnway,Ames,50010,85.0,STORY,1032200.0,Imported Flavored Vodka,370.0,PERNOD RICARD USA,34076,Absolut Vanilia,12,750,11.49,17.24,4,17.24,3.0,0.79
02/25/2015,2585,Hy-Vee Wine and Spirits / Algona,1516 HIGHWAY 169 NORTH,ALGONA,50511,55.0,Kossuth,1032200.0,IMPORTED VODKA - MISC,65.0,Jim Beam Brands,34395,Effen Cucumber,6,750,13.64,20.46,6,122.76,4.5,1.19
12/05/2016,4876,Quick Mart / Hiawatha,"655, Robbins Rd",Hiawatha,52233,57.0,LINN,1012100.0,Canadian Whiskies,115.0,CONSTELLATION BRANDS INC,11774,Black Velvet,24,375,3.07,4.61,1,110.64,0.37,0.09
11/18/2015,2113,Jamboree Foods,1119 MARKET ST. BOX 71,GOWRIE,50543,94.0,Webster,1081700.0,DISTILLED SPIRITS SPECIALTY,259.0,Heaven Hill Brands,73702,Evan Williams Honey,12,750,7.94,11.91,1,11.91,0.75,0.2
07/27/2016,3723,J D Spirits Liquor,1023  9th St,Onawa,51040,67.0,Monona,1081390.0,IMPORTED SCHNAPPS,260.0,Diageo Americas,69940,Rumple Minze Peppermint Mini,12,500,13.5,20.25,2,40.5,1.0,0.26
03/01/2017,3973,MMDG SPIRITS / Ames,126A Welch Ave,Ames,50014.0,85.0,STORY,1082200.0,Imported Schnapps,260.0,DIAGEO AMERICAS,69947,Rumple Minze Peppermint Schnapps Liqueur,12,1000,15.75,23.63,9,23.63,9.0,2.37
03/10/2014,3908,County Market #214 / Fort Madison,11802 AVENUE H,FORT MADISON,52627,56.0,Lee,1012100.0,CANADIAN WHISKIES,65.0,Jim Beam Brands,15246,Windsor Canadian,12,750,4.2,6.3,12,75.6,9.0,2.38
02/15/2017,4509,A J'S LIQUOR II,2515 Chamberlain,Ames,50010.0,85.0,STORY,1011200.0,Straight Bourbon Whiskies,434.0,LUXCO INC,21206,Rebel Yell Straight Kentucky Bourbon,12,750,9.0,13.5,1,13.5,0.75,0.19
09/05/2013,2560,Hy-Vee Food Store / Marion,3600 BUSINESS HWY 151 EAST,MARION,52302,57.0,Linn,1012100.0,CANADIAN WHISKIES,971.0,"Hood River Distillers, Inc.",14192,Pendleton Canadian Whisky,12,750,13.1,19.65,6,117.9,4.5,1.19
02/14/2012,4350,Kum & Go #703 / Marshalltown,916 E MAIN ST,MARSHALLTOWN,50158,64.0,Marshall,1012100.0,CANADIAN WHISKIES,260.0,Diageo Americas,11290,Crown Royal Canadian Whisky Mini,10,300,6.6,9.9,1,9.9,0.3,0.08
01/02/2013,4435,Kum & Go #220  Council Bluffs,2024 5TH AVE,COUNCIL BLUFFS,51501,78.0,Pottawattamie,1012100.0,CANADIAN WHISKIES,115.0,"Constellation Wine Company, Inc.",11776,Black Velvet,12,750,5.23,7.84,12,94.08,9.0,2.38
02/12/2014,3614,Ida Grove Food Pride,200 OAK GROVE DR,IDA GROVE,51445,47.0,Ida,1012100.0,CANADIAN WHISKIES,115.0,"Constellation Wine Company, Inc.",11788,Black Velvet,6,1750,9.7,14.92,42,626.64,73.5,19.42
02/20/2017,3763,Main Street Liquors / Hawarden,911 Central Ave,Hawarden,51023.0,84.0,SIOUX,1012100.0,Canadian Whiskies,115.0,CONSTELLATION BRANDS INC,11788,Black Velvet,6,1750,10.45,15.68,1,89.58,1.75,0.46
06/25/2015,2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7.0,Black Hawk,1101100.0,AMERICAN ALCOHOL,434.0,Luxco-St Louis,41846,Everclear Alcohol,12,750,9.0,13.5,12,162.0,9.0,2.38
10/31/2012,2955,Dahl's / Beaver,1819 BEAVER,DES MOINES,50310,77.0,Polk,1081600.0,WHISKEY LIQUEUR,85.0,Brown-Forman Corporation,86886,Southern Comfort,12,750,9.36,14.04,12,168.48,9.0,2.38
04/04/2016,3838,Schnucks / Bettendorf,858 MIDDLE RD,BETTENDORF,52722,48.0,Iowa,1041150.0,FLAVORED GINS,370.0,Pernod Ricard USA/Austin Nichols,33256,Seagrams Lime Twisted Gin,12,750,6.49,9.74,12,116.88,9.0,2.38
08/05/2014,4256,Fareway Stores #912 / Sioux Center,115  1ST AVE NW,SIOUX CENTER,51250,84.0,Sioux,1031080.0,VODKA 80 PROOF,297.0,Laird And Company,35918,Five O'clock Vodka,6,1750,7.2,10.8,6,64.8,10.5,2.77
03/28/2017,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 Wilson Avenue West,Cedar Rapids,52404.0,57.0,LINN,1011200.0,Straight Bourbon Whiskies,65.0,Jim Beam Brands,19224,Knob Creek Bourbon,12,375,10.49,15.74,3,15.74,1.12,0.29
04/26/2016,4146,Fareway Stores #561 / Waverly,220 W BREMER AVE,WAVERLY,50677,9.0,Bremer,1032080.0,IMPORTED VODKA,65.0,Jim Beam Brands,34188,Effen Vodka,6,750,14.17,21.26,6,127.56,4.5,1.19
03/14/2016,5206,Brothers Market  /  Grundy Center,1400 G  AVE,GRUNDY CENTER,50638,38.0,Grundy,1032080.0,IMPORTED VODKA,395.0,Proximo,34919,Three Olives Vodka,6,1750,16.0,24.0,6,144.0,10.5,2.77
10/21/2013,2629,Hy-Vee Food Store #2 / Council Bluff,1745 MADISON AVE,COUNCIL BLUFFS,51503,78.0,Pottawattamie,1012300.0,IRISH WHISKIES,370.0,Pernod Ricard USA/Austin Nichols,15646,Jameson 18YR HA,6,750,49.99,74.99,2,149.98,1.5,0.4
10/01/2012,2528,Hy-Vee Food Store #3 / Des Moines,3221 SE 14TH ST,DES MOINES,50315,77.0,Polk,1011500.0,STRAIGHT RYE WHISKIES,255.0,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,18.08,27.13,30,813.9,22.5,5.94
12/28/2016,3704,Celtics Beverage Company,1122 Broadway,Emmetsburg,50536,74.0,PALO ALTO,1082000.0,Imported Cordials & Liqueurs,330.0,Gemini Spirits,66936,Grangala Triple Orange Liqueur,12,750,11.02,16.53,1,16.53,0.75,0.19
06/03/2014,4434,Todd's,209 S UNION ST,ROCK RAPIDS,51246,60.0,Lyon,1022100.0,TEQUILA,410.0,The Patron Spirits Company,88296,Patron Tequila Silver,12,750,27.0,40.5,1,40.5,0.75,0.2
03/06/2014,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 WILSON AVENUE WEST,CEDAR RAPIDS,52404,57.0,Linn,1081230.0,WHITE CREME DE CACAO,434.0,Luxco-St Louis,78866,Paramount Creme De Cacao/white,12,750,4.65,6.97,3,20.91,2.25,0.59
06/23/2015,2578,Hy-Vee / Charles City,901 KELLY ST,CHARLES CITY,50616,34.0,Floyd,1031200.0,VODKA FLAVORED,380.0,Phillips Beverage Company,40005,UV Sangria Mini,6,500,4.89,7.34,1,7.34,0.5,0.13
03/17/2015,4602,Cheap Smokes / Beer City,58231 190th ST,PACIFIC JUNCTION,51561,65.0,Mills,1062310.0,SPICED RUM,259.0,Heaven Hill Brands,43028,Admiral Nelson Spiced Rum,6,1750,11.55,17.33,6,103.98,10.5,2.77
12/26/2014,2538,Hy-Vee Food Store #3 / Waterloo,1422 FLAMMANG DR,WATERLOO,50702,7.0,Black Hawk,1062310.0,SPICED RUM,259.0,Heaven Hill Brands,43022,Admiral Nelson Spiced Rum Mini,12,500,3.78,5.67,1,5.67,0.5,0.13
03/06/2014,3647,Wal-Mart 2889 / Clinton,2715 SOUTH 25TH ST,CLINTON,52732,23.0,Clinton,1081010.0,AMERICAN AMARETTO,434.0,Luxco-St Louis,76486,Paramount Amaretto,12,750,3.38,5.07,12,60.84,9.0,2.38
01/13/2017,4103,Fareway Stores #093 / Ames,3619 Stange Rd,Ames,50010.0,85.0,STORY,1031000.0,American Vodka,259.0,Heaven Hill Brands,35416,Burnett's Vodka 80 Prf,12,750,4.48,6.72,1,80.64,0.75,0.19
11/19/2013,4137,Fareway Stores #989 / Waukee,200 SE LAUREL ST,WAUKEE,50263,25.0,Dallas,1031080.0,VODKA 80 PROOF,421.0,"Sazerac Co., Inc.",36978,Nikolai Vodka,6,1750,6.92,10.38,6,62.28,10.5,2.77
10/29/2013,3390,Okoboji Avenue Liquor,1610 OKOBOJI AVENUE,MILFORD,51351,30.0,Dickinson,1081010.0,AMERICAN AMARETTO,421.0,"Sazerac Co., Inc.",71886,Amaretto E Dolce,12,750,3.33,5.0,2,10.0,1.5,0.4
08/02/2012,4697,Southside Liquor & Tobacco / Iowa Ci,601 HOLLYWOOD BLVD,IOWA CITY,52240,52.0,Johnson,1031080.0,VODKA 80 PROOF,297.0,Laird And Company,35916,Five O'clock Vodka,12,750,3.31,4.96,12,59.52,9.0,2.38
04/27/2016,3869,Bootleggin' Barzini's Fin,412  1ST AVE,CORALVILLE,52241,52.0,Johnson,1011100.0,BLENDED WHISKIES,65.0,Jim Beam Brands,22783,Beam's 8 Star Bl Whiskey,48,200,1.31,1.97,2,3.94,0.4,0.11
07/13/2015,5070,Jeff's Market / Wilton,"101, E 4TH ST",WILTON,52778,70.0,Muscatine,1031080.0,VODKA 80 PROOF,55.0,Sazerac North America,35316,Barton Vodka,12,750,3.37,5.06,1,5.06,0.75,0.2
04/19/2017,2614,Hy-Vee #3 Food and Drugstore,1823 E Kimberly Rd,Davenport,52807,82.0,SCOTT,1051100.0,American Brandies,115.0,CONSTELLATION BRANDS INC,53211,Paul Masson Vs Brandy Mini,10,600,7.12,10.68,1,10.68,0.6,0.15
03/05/2013,4674,Kum & Go #227 / Ames,2108 ISSAC NEWTON DR,AMES,50010,85.0,Story,1012100.0,CANADIAN WHISKIES,115.0,"Constellation Wine Company, Inc.",11771,Black Velvet Mini,10,600,4.96,7.44,1,7.44,0.6,0.16
01/28/2013,4231,Fareway Stores #719 / Le Mars,115 PLYMOUTH ST NE,LE MARS,51031,75.0,Plymouth,1062200.0,PUERTO RICO & VIRGIN ISLANDS RUM,65.0,Jim Beam Brands,43848,Ronrico Silver Label Rum (pr),6,1750,7.35,11.02,6,66.12,10.5,2.77
02/06/2012,2638,Hy-Vee Wine and Spirits / Cedar Fall,5925 UNIVERSITY AVE STE A,CEDAR FALLS,50613,7.0,Black Hawk,1031200.0,VODKA FLAVORED,380.0,Phillips Beverage Company,41692,Uv Blue (raspberry) Vodka,6,1750,10.98,16.48,6,98.88,10.5,2.77
02/13/2017,5249,W-Mart,"1205/1207, Locust St.",Davenport,52803.0,82.0,SCOTT,1082000.0,Imported Cordials & Liqueurs,192.0,"Sidney Frank Importing Company, Inc.",65254,Jagermeister Liqueur,24,375,6.52,9.78,2,9.78,0.75,0.19
09/26/2012,4639,Liquor & Tobacco Outlet / Fort Dodge,902 1st AVE N,FORT DODGE,50501,94.0,Webster,1031080.0,VODKA 80 PROOF,297.0,Laird And Company,35914,Five O'clock Vodka,24,375,1.84,2.75,24,66.0,9.0,2.38
06/17/2013,3644,Wal-Mart 2764 / Altoona,3501  8TH ST SW,ALTOONA,50009,77.0,Polk,1031200.0,VODKA FLAVORED,260.0,Diageo Americas,41796,Smirnoff Raspberry Vodka,12,750,8.25,12.37,12,148.44,9.0,2.38
09/23/2014,3688,Fredericksburg Food Center,100 W MAIN ST,FREDERICKSBURG,50630,19.0,Chickasaw,1062310.0,SPICED RUM,259.0,Heaven Hill Brands,43027,Admiral Nelson Spiced Rum,12,1000,7.28,10.92,12,131.04,12.0,3.17
08/20/2013,4877,World Liquor & Tobacco,1775 NW 86TH ST,CLIVE,50325,77.0,Polk,1062300.0,FLAVORED RUM,370.0,Pernod Ricard USA/Austin Nichols,42712,Malibu Coconut Rum Mini,12,500,4.95,7.43,1,7.43,0.5,0.13
07/16/2014,4012,Fast Mart,1401 BUCHANAN ST,DES MOINES,50316,77.0,Polk,1032200.0,IMPORTED VODKA - MISC,492.0,Western Spirits Beverage Co. LLC,33682,Kru Peach Mango Mini,5,600,5.8,8.7,1,8.7,0.6,0.16
12/03/2013,4853,Kum & Go #62 / Johnston,6130 NW 86TH ST,JOHNSTON,50131,77.0,Polk,1062310.0,SPICED RUM,260.0,Diageo Americas,1799,Captain Morgan Spiced Barrel,6,1750,17.75,26.62,6,159.72,10.5,2.77
08/06/2015,2561,Hy-Vee Food Store / Fleur / DSM,4605 FLEUR DRIVE,DES MOINES,50321,77.0,Polk,1081390.0,IMPORTED SCHNAPPS,260.0,Diageo Americas,69940,Rumple Minze Peppermint Mini,12,500,13.5,20.25,1,20.25,0.5,0.13
10/04/2012,2599,Hy-Vee Wine and Spirits / Coralville,1914 8TH STREET,CORALVILLE,52241,52.0,Johnson,1062200.0,PUERTO RICO & VIRGIN ISLANDS RUM,297.0,Laird And Company,44603,Five O'clock,12,1000,4.37,6.55,12,78.6,12.0,3.17
02/13/2014,3829,Gary's Foods / Mt Vernon,715  1ST AVE S,MOUNT VERNON,52314,57.0,Linn,1082900.0,MISC. IMPORTED CORDIALS & LIQUEURS,240.0,"WILLIAM GRANT AND SONS, INC.",64876,Drambuie Liqueur,12,750,20.58,30.87,3,92.61,2.25,0.59
08/29/2012,4119,Target Store T-2526 / Cedar Falls,214 VIKING PLAZA DR,CEDAR FALLS,50613,7.0,Black Hawk,1071100.0,AMERICAN COCKTAILS,395.0,Proximo,58838,Jose Cuervo Authentic Lime Margarita,6,1750,8.2,12.3,6,73.8,10.5,2.77
01/29/2015,2627,Hy-Vee Wine and Spirits #1,3424 MARTIN LUTHER KING JR PKW,DES MOINES,50310,77.0,Polk,1041100.0,AMERICAN DRY GINS,370.0,Pernod Ricard USA/Austin Nichols,32238,Seagrams Extra Dry Gin,6,1750,11.99,17.99,6,107.94,10.5,2.77
11/13/2014,4893,Casey's General Store #3098 / WDM,105 GRAND AVE,WEST DES MOINES,50265,77.0,Polk,1062310.0,SPICED RUM,259.0,Heaven Hill Brands,43026,Admiral Nelson Spiced Rum,12,750,5.78,8.67,12,104.04,9.0,2.38
09/01/2015,4744,Walgreens #03875 / Cedar Rapids,2821 1ST AVE SE,CEDAR RAPIDS,52402,57.0,Linn,1031080.0,VODKA 80 PROOF,434.0,Luxco-St Louis,36305,Hawkeye Vodka,12,750,3.34,5.01,24,120.24,18.0,4.76
10/22/2015,5102,Wilkie Liquors,"724, 1st  ST  SE",MOUNT VERNON,52314,57.0,Linn,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,Jim Beam Brands,16906,Booker's 6YR,6,750,30.44,45.66,3,136.98,2.25,0.59
01/16/2013,3723,J D Spirits Liquor,1023  9TH ST,ONAWA,51040,67.0,Monona,1081900.0,MISC. AMERICAN CORDIALS & LIQUEURS,65.0,Jim Beam Brands,73448,Dekuyper Mixologist Blood Orange,12,750,7.35,11.03,1,11.03,0.75,0.2
09/26/2016,4148,Fareway Stores #479 / Independence,1400 3rd Ave SE,Independence,50644,10.0,BUCHANAN,1070000.0,Cocktails / RTD,395.0,PROXIMO,58868,Jose Cuervo Authentic Strawberry Margarita,6,1750,8.2,12.3,1,73.8,1.75,0.46
01/12/2015,3773,Benz Distributing,501 7TH AVE SE,CEDAR RAPIDS,52401,57.0,Linn,1012300.0,IRISH WHISKIES,370.0,Pernod Ricard USA/Austin Nichols,15856,Redbreast 12YR,6,750,31.47,47.21,3,141.63,2.25,0.59
10/14/2014,4625,Kwik Shop #532 / Council Bluffs,1602 AVENUE G,COUNCIL BLUFFS,51501,78.0,Pottawattamie,1051010.0,AMERICAN GRAPE BRANDIES,115.0,"Constellation Wine Company, Inc.",53211,Paul Masson Vs Brandy Mini,10,600,7.12,10.68,3,32.04,1.8,0.48
12/20/2016,4773,"Fast Mart 2, LLC",2704 Vine St,West Des Moines,50265,77.0,POLK,1011100.0,Blended Whiskies,297.0,Laird & Company,23826,Five Star,12,750,3.46,5.19,2,5.19,1.5,0.39
07/09/2013,3645,Wal-Mart 1764 / Windsor Heights,1001  73RD ST,WINDSOR HEIGHTS,50311,77.0,Polk,1032080.0,IMPORTED VODKA,370.0,Pernod Ricard USA/Austin Nichols,34008,Absolut Swedish Vodka 80 Prf,6,1750,20.0,29.99,6,179.94,10.5,2.77
03/24/2015,3495,Great Pastimes,228 N MAIN ST,MONTICELLO,52310,53.0,Jones,1081317.0,GRAPE SCHNAPPS,65.0,Jim Beam Brands,82637,Dekuyper Grape Pucker,12,1000,7.62,11.43,1,11.43,1.0,0.26
11/07/2016,5089,Mos Mini Mart,"614, E Erie St",Missouri Valley,51555,43.0,HARRISON,1081600.0,Whiskey Liqueur,421.0,SAZERAC COMPANY  INC,86883,Southern Comfort,48,200,2.64,3.96,6,3.96,1.2,0.31
08/19/2013,2619,Hy-Vee Wine and Spirits / WDM,1725  74TH ST,WEST DES MOINES,50266,77.0,Polk,1042100.0,IMPORTED DRY GINS,65.0,Jim Beam Brands,28718,Pinnacle Gin,6,1750,11.0,16.5,6,99.0,10.5,2.77
07/01/2014,4107,Fareway Stores #384 / Boone,1711 HAWKEYE DR,BOONE,50036,8.0,Boone,1012100.0,CANADIAN WHISKIES,115.0,"Constellation Wine Company, Inc.",11776,Black Velvet,12,750,5.23,7.84,12,94.08,9.0,2.38
11/13/2014,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,77.0,Polk,1032080.0,IMPORTED VODKA,370.0,Pernod Ricard USA/Austin Nichols,34003,Absolut Swedish Vodka 80 Prf,24,200,3.99,5.99,1,5.99,0.2,0.05
01/25/2016,5074,New Pioneer Food Co-op  / Center Poi,3338 CENTER POINT RD NE,CEDAR RAPIDS,52402,57.0,Linn,1011200.0,STRAIGHT BOURBON WHISKIES,91.0,Castle Brands,19009,Jefferson's Very Small Batch,6,750,15.83,23.75,2,47.5,1.5,0.4
12/20/2014,3963,Tobacco Hut #14 / Council Bluffs,1925 W BROADWAY,COUNCIL BLUFFS,51501,78.0,Pottawattamie,1031200.0,VODKA FLAVORED,205.0,E AND J GALLO WINERY,40192,New Amsterdam Pineapple,24,375,3.5,5.25,5,26.25,1.88,0.5
07/02/2012,2835,CVS Pharmacy #8538 / Cedar Falls,2302 WEST FIRST ST,CEDAR FALLS,50613,7.0,Black Hawk,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,Jim Beam Brands,19226,Knob Creek,6,750,19.49,29.24,2,58.48,1.5,0.4
07/25/2016,3763,Main Street Liquors / Hawarden,911 Central Ave,Hawarden,51023,84.0,Sioux,1032080.0,IMPORTED VODKA,115.0,"Constellation Wine Company, Inc.",34821,Svedka Vodka,6,1750,14.74,22.11,6,132.66,10.5,2.77
08/19/2015,4452,Select Mart    Gordon Dr,2825 GORDON DR,SIOUX CITY,51105,97.0,Woodbury,1081600.0,WHISKEY LIQUEUR,421.0,"Sazerac Co., Inc.",64870,Fireball Cinnamon Whisky,48,100,0.89,1.34,144,192.96,14.4,3.8
10/18/2017,3626,Wal-Mart 2714 / Spencer,500  11th St,Spencer,51301.0,21.0,CLAY,,,85.0,Brown Forman Corp.,699,Woodford Reserve w/Glass,6,750,22.49,33.74,1,202.44,0.75,0.19
10/05/2016,3943,Good and Quick Co,519 Lincolnway,Nevada,50201,85.0,STORY,1012100.0,Canadian Whiskies,115.0,CONSTELLATION BRANDS INC,11774,Black Velvet,24,375,3.07,4.61,1,110.64,0.37,0.09
06/01/2015,2532,Hy-Vee Food Store #2 / Des Moines,2540 E EUCLID,DES MOINES,50317,77.0,Polk,1022100.0,TEQUILA,395.0,Proximo,89193,Jose Cuervo Especial Reposado Tequila,48,200,3.0,4.5,48,216.0,9.6,2.54
01/07/2013,4294,Lena's Liquors,1544 SUPERIOR ST,WEBSTER CITY,50595,40.0,Hamilton,1081600.0,WHISKEY LIQUEUR,260.0,Diageo Americas,67267,Yukon Jack Canadian Liqueur,12,1000,11.5,17.24,2,34.48,2.0,0.53
10/30/2012,4684,Indy 66 #928 / Indianola,1201 N JEFFERSON,INDIANOLA,50125,91.0,Warren,1031080.0,VODKA 80 PROOF,434.0,Luxco-St Louis,36306,Hawkeye Vodka,12,750,3.25,4.88,12,58.56,9.0,2.38
06/04/2015,4170,Dewey's Jack and Jill,115 E MAIN ST  PO BOX 359,WEST BRANCH,52358,16.0,Cedar,1031080.0,VODKA 80 PROOF,434.0,Luxco-St Louis,36307,Hawkeye Vodka,12,1000,4.05,6.08,5,30.4,5.0,1.32
08/31/2016,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,7.0,BLACK HAWK,1011100.0,Blended Whiskies,65.0,Jim Beam Brands,24458,Kessler Blend Whiskey,6,1750,11.02,16.53,2,16.53,3.5,0.92
07/23/2014,4453,SID'S GAS and GROCERIES,"1116, HWY 69 SOUTH",FOREST CITY,50436,95.0,Winnebago,1062300.0,FLAVORED RUM,35.0,"Bacardi U.S.A., Inc.",43137,Bacardi Limon,12,1000,10.5,15.75,12,189.0,12.0,3.17
05/17/2016,3420,Sam's Club 6344 / Windsor Heights,1101  73rd Street,Windsor Heights,50311,77.0,Polk,1031080.0,VODKA 80 PROOF,55.0,Sazerac North America,35317,Barton Vodka,12,1000,3.97,5.96,144,858.24,144.0,38.04
10/18/2016,3632,Wal-Mart 2004 / Dubuque,4200 Dodge St,Dubuque,52003,31.0,DUBUQUE,1031000.0,American Vodka,461.0,Skyy Spirits Inc,37988,Skyy Vodka,6,1750,17.15,25.73,1,154.38,1.75,0.46
